OBJECTID,Join_Count,TARGET_FID,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,AREA_SQFT,AREA_ACRES,POP100_RE,HU100_RE,LOGPL94171,LOGSF1,LOGACS0610,LOGSF1C,area_km,area_mi,POLY_AREA,geoid_2010,OBJECTID,Boston_tracts_for_data_OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,AREA_SQFT,AREA_ACRES,POP100_RE,HU100_RE,LOGPL94171,LOGSF1,LOGACS0610,LOGSF1C,area_km,area_mi,POLY_AREA,geoid_2010,Boston_tracts_for_data_Shape_Len,Boston_tracts_for_data_Shape_Are,HVI_variables_2011_ExcelToTa_OBJ,GEOID10_1,tract_area,highdev_percent,GEOid,undev_percent,geoid11,hispanic,foreign,english,poverty,black,over65,disability,oldhouse,housing,unwt_housing,unemployed,alone65house,housingdensity,unwt_housingdensity,undev_wt,highdev_wt,hispanic_wt,foreign_wt,english_wt,poverty_wt,black_wt,over65_wt,disability_wt,oldhouse_wt,housingdensity_wt,unemployed_wt,alone65house_wt,factor1,factor2,factor3,factor4,factor5,HVI,factor1_cat,factor2_cat,factor3_cat,factor4_cat,factor5_cat,HVI_cat,OBJECTID,GEOID10,NAMELSAD10,COUNT,AREA,MEAN,GEOid,Shape_Length,Shape_Area
185,2,185,25,025,170701,25025170701,1707.01,Census Tract 1707.01,G5020,507247,153379,+42.4022230,-070.9936992,5555782.99,127.5432,2099,1053,0175614,148604,0004024,0148604,0.516151166,0.199286282,0.516151166,25025170701,185,185,25,025,170701,25025170701,1707.01,Census Tract 1707.01,G5020,507247,153379,+42.4022230,-070.9936992,5555782.99,127.5432,2099,1053,0175614,148604,0004024,0148604,0.516151166,0.199286282,0.516151166,25025170701,66.13107213,2.22352094,1287,25025170701,0.516151166,0.581707548,25025170701,0.007922866,25025170701,0.265155249,0.401182849,0.324790537,0.308033514,0.058156727,0.112370626,0.155741745,0.645898235,963,93,0.117792016,0.155005382,1865.732489,180.179773,-0.004674491,0.319939151,0.222730409,0.353040907,0.3020552,0.190980779,0.050014786,0.10225727,0.127708231,0.600685358,1604.52994,0.091877772,0.147255113,0.924527217,0.147099288,0.245714415,-0.525716042,-1.225664809,-0.43403993,4,4,4,3,2,17,185,25025981600,Census Tract 9816,643,578700,31.14983912,25025981600,66.13107213,2.22352094
186,5,186,25,025,040801,25025040801,408.01,Census Tract 408.01,G5020,952430,752502,+42.3790410,-071.0520372,10251246.56,235.3362,3900,2089,0175019,148009,0003889,0148009,0.952375785,0.367712876,0.952375785,25025040801,186,186,25,025,040801,25025040801,408.01,Census Tract 408.01,G5020,952430,752502,+42.3790410,-071.0520372,10251246.56,235.3362,3900,2089,0175019,148009,0003889,0148009,0.952375785,0.367712876,0.952375785,25025040801,11671.5764,910584.9888,1152,25025040801,0.952375785,0.780568267,25025040801,0.030481906,25025040801,0.139320516,0.348432973,0.297076639,0.344482486,0.269423229,0.103502765,0.078219647,0.600746269,2144,140,0.055043455,0.097798259,2251.212214,147.0007975,-0.017984324,0.429312547,0.117029234,0.306621017,0.276281275,0.213579141,0.231703977,0.094187516,0.064140111,0.55869403,1936.042504,0.042933895,0.092908346,0.414963548,0.445114789,-0.132373178,-0.425330305,-1.529398277,-1.227023423,4,4,3,3,2,16,186,25025040100,Census Tract 401,288,259200,37.37931488,25025040100,11671.5764,910584.9888
187,9,187,25,025,010203,25025010203,102.03,Census Tract 102.03,G5020,365106,1185,+42.3453168,-071.0968040,3942467.47,90.5066,5569,3663,0174917,147907,0003861,0147907,0.366268683,0.141416563,0.366268683,25025010203,187,187,25,025,010203,25025010203,102.03,Census Tract 102.03,G5020,365106,1185,+42.3453168,-071.0968040,3942467.47,90.5066,5569,3663,0174917,147907,0003861,0147907,0.366268683,0.141416563,0.366268683,25025010203,3397.596493,366268.683,1124,25025010203,0.366268683,0.732267806,25025010203,0,25025010203,0.105495894,0.265529585,0.190566435,0.334596757,0.04885239,0.062118341,0.029901032,0.621485647,3379,195,0.044640977,0.082687339,9225.467962,532.3960499,0,0.402747293,0.088616551,0.233666035,0.177226785,0.207449989,0.042013055,0.05652769,0.024518846,0.577981651,7933.902447,0.034819962,0.078552972,-0.159127088,-0.345762964,-0.447454861,1.390360475,-1.38988623,-0.951870669,3,3,3,5,2,16,187,25025010405,Census Tract 104.05,415,373500,38.27752592,25025010405,3397.596493,366268.683
188,8,188,25,025,110403,25025110403,1104.03,Census Tract 1104.03,G5020,942869,7697,+42.2782721,-071.1269738,10231036.38,234.8723,4309,1767,0175412,148402,0003981,0148402,0.950498182,0.366987932,0.950498182,25025110403,188,188,25,025,110403,25025110403,1104.03,Census Tract 1104.03,G5020,942869,7697,+42.2782721,-071.1269738,10231036.38,234.8723,4309,1767,0175412,148402,0003981,0148402,0.950498182,0.366987932,0.950498182,25025110403,4386.042754,950498.1815,1244,25025110403,0.950498182,0.150105078,25025110403,0.000874373,25025110403,0.296966044,0.294755877,0.311633514,0.126984127,0.415310428,0.109101869,0.073940125,0.856347439,1796,133,0.072131806,0.103569339,1889.53544,139.9266223,-0.00051588,0.082557793,0.249451477,0.259385172,0.289819168,0.078730159,0.357166968,0.0992827,0.060630902,0.796403118,1625.000479,0.056262809,0.098390872,0.697750108,0.446523154,-0.068298782,-0.51958973,0.19000924,0.746393989,4,4,3,3,4,18,188,25025140400,Census Tract 1404,2099,1889100,34.37607431,25025140400,4386.042754,950498.1815
189,6,189,25,025,110201,25025110201,1102.01,Census Tract 1102.01,G5020,348208,0,+42.2804960,-071.1170508,3747839.93,86.0386,2051,874,0175404,148394,0003978,0148394,0.348187133,0.134435266,0.348187133,25025110201,189,189,25,025,110201,25025110201,1102.01,Census Tract 1102.01,G5020,348208,0,+42.2804960,-071.1170508,3747839.93,86.0386,2051,874,0175404,148394,0003978,0148394,0.348187133,0.134435266,0.348187133,25025110201,3132.414596,348187.1328,1241,25025110201,0.348187133,0.190474237,25025110201,0.007104839,25025110201,0.314016173,0.248876909,0.302785265,0.150044924,0.478436658,0.119047619,0.069631626,0.876741693,933,89,0.096585804,0.105322763,2679.593564,255.6096755,-0.004191855,0.10476083,0.263773585,0.21901168,0.281590296,0.093027853,0.411455526,0.108333333,0.057097934,0.815369775,2304.450465,0.075336927,0.100056625,0.599557503,0.719703405,-0.003384355,-0.313898618,0.327199672,1.329177606,4,4,3,3,4,18,189,25025140400,Census Tract 1404,2099,1889100,34.37607431,25025140400,3132.414596,348187.1328
190,6,190,25,025,981000,25025981000,9810,Census Tract 9810,G5020,1126260,4754,+42.2988831,-071.1267059,12173242.68,279.4592,22,5,0175656,148646,0004035,0148646,1.130935767,0.436654994,1.130935767,25025981000,190,190,25,025,981000,25025981000,9810,Census Tract 9810,G5020,1126260,4754,+42.2988831,-071.1267059,12173242.68,279.4592,22,5,0175656,148646,0004035,0148646,1.130935767,0.436654994,1.130935767,25025981000,6061.142554,1130935.769,1298,25025981000,1.130935767,0.004978316,25025981000,0.517279796,25025981000,,,,,,,,,0,0,,,0,0,-0.305195079,0.002738074,,,,,,,,,0,,,,,,-1.01163202,,,,,,2,,,190,25025120104,Census Tract 1201.04,319,287100,34.60079533,25025120104,6061.142554,1130935.769
191,7,191,25,025,090100,25025090100,901,Census Tract 901,G5020,446992,0,+42.3023757,-071.0820198,4811070.98,110.447,4571,1863,0175222,148212,0003941,0148212,0.446964903,0.172573423,0.446964903,25025090100,191,191,25,025,090100,25025090100,901,Census Tract 901,G5020,446992,0,+42.3023757,-071.0820198,4811070.98,110.447,4571,1863,0175222,148212,0003941,0148212,0.446964903,0.172573423,0.446964903,25025090100,3231.051552,446964.9026,1204,25025090100,0.446964903,0.312523292,25025090100,0,25025090100,0.214985015,0.323076923,0.275324675,0.262937063,0.757442557,0.078321678,0.143056943,0.846466701,1967,139,0.115884116,0.124183007,4400.792967,310.9863866,0,0.171887811,0.180587413,0.284307692,0.256051948,0.163020979,0.651400599,0.071272727,0.117306693,0.787214032,3784.681952,0.09038961,0.117973856,0.475160575,1.970531716,-0.119345203,0.134223883,0.123542348,2.584113319,4,5,3,4,4,20,191,25025980300,Census Tract 9803,2318,2086200,29.71649582,25025980300,3231.051552,446964.9026
192,6,192,25,025,082100,25025082100,821,Census Tract 821,G5020,370577,0,+42.3094485,-071.0872292,3988567.24,91.5649,5025,2117,0175218,148208,0003940,0148208,0.370551509,0.143070165,0.370551509,25025082100,192,192,25,025,082100,25025082100,821,Census Tract 821,G5020,370577,0,+42.3094485,-071.0872292,3988567.24,91.5649,5025,2117,0175218,148208,0003940,0148208,0.370551509,0.143070165,0.370551509,25025082100,2647.407743,370551.5094,1203,25025082100,0.370551509,0.3079583,25025082100,0,25025082100,0.352355808,0.299959383,0.407189277,0.413281885,0.674654752,0.08773355,0.128960195,0.90578061,2197,120,0.08773355,0.112569409,5929.000271,323.841617,0,0.169377065,0.295978879,0.263964257,0.378686028,0.256234768,0.580203087,0.07983753,0.10574736,0.842375967,5098.940233,0.068432169,0.106940939,1.098690751,1.933187059,-0.134295785,0.532080039,0.522542014,3.952204078,5,5,3,4,4,21,192,25025980300,Census Tract 9803,2318,2086200,29.71649582,25025980300,2647.407743,370551.5094
193,7,193,25,025,082000,25025082000,820,Census Tract 820,G5020,392158,0,+42.3137479,-071.0839483,4220856.09,96.8975,2815,1278,0175214,148204,0003939,0148204,0.392131924,0.151402377,0.392131924,25025082000,193,193,25,025,082000,25025082000,820,Census Tract 820,G5020,392158,0,+42.3137479,-071.0839483,4220856.09,96.8975,2815,1278,0175214,148204,0003939,0148204,0.392131924,0.151402377,0.392131924,25025082000,2564.93633,392131.9236,1202,25025082000,0.392131924,0.237893882,25025082000,0,25025082000,0.106097991,0.156150864,0.122664787,0.332745858,0.891787099,0.130771942,0.151216073,0.967115097,1338,88,0.109270356,0.106751825,3412.116993,224.4142716,0,0.130841635,0.089122312,0.13741276,0.114078252,0.206302432,0.766936905,0.119002467,0.12399718,0.89941704,2934.420614,0.085230878,0.101414234,-0.614270047,2.491221997,0.069467546,-0.123182662,0.935133938,2.758370771,3,6,4,3,4,20,193,25025090400,Census Tract 904,474,426600,35.87598973,25025090400,2564.93633,392131.9236
194,5,194,25,025,051200,25025051200,512,Census Tract 512,G5020,412098,496108,+42.3642605,-071.0365915,4435460.51,101.8242,2379,1160,0175060,148050,0003900,0148050,0.412069404,0.15910025,0.412069404,25025051200,194,194,25,025,051200,25025051200,512,Census Tract 512,G5020,412098,496108,+42.3642605,-071.0365915,4435460.51,101.8242,2379,1160,0175060,148050,0003900,0148050,0.412069404,0.15910025,0.412069404,25025051200,6301.214366,377497.3515,1163,25025051200,0.412069404,0.468717309,25025051200,0.068019741,25025051200,0.408390411,0.366438356,0.398116438,0.189640411,0.1875,0.127568493,0.04880137,0.943181818,1144,90,0.021832192,0.112745098,2776.231354,218.4098093,-0.040131647,0.25779452,0.343047945,0.322465753,0.370248288,0.117577055,0.16125,0.116087329,0.040017123,0.877159091,2387.558964,0.01702911,0.107107843,1.376918697,-0.257856037,0.086298112,-0.288704272,0.774136788,1.690793288,5,3,4,3,4,19,194,25025981300,Census Tract 9813,7905,7114500,37.62242189,25025981300,6301.214366,377497.3515
195,5,195,25,025,050700,25025050700,507,Census Tract 507,G5020,271727,0,+42.3753575,-071.0332714,2924637.13,67.1404,4504,1606,0175043,148033,0003896,0148033,0.271708762,0.10490692,0.271708762,25025050700,195,195,25,025,050700,25025050700,507,Census Tract 507,G5020,271727,0,+42.3753575,-071.0332714,2924637.13,67.1404,4504,1606,0175043,148033,0003896,0148033,0.271708762,0.10490692,0.271708762,25025050700,2601.247534,271708.7616,1159,25025050700,0.271708762,0.718314732,25025050700,0,25025050700,0.706053068,0.605306799,0.707089552,0.16645937,0.32172471,0.041873964,0.061359867,0.968471148,1681,107,0.077114428,0.056187291,6186.771418,393.8040105,0,0.395073102,0.593084577,0.532669983,0.657593284,0.103204809,0.27668325,0.038105307,0.050315091,0.900678168,5320.623419,0.060149254,0.053377926,3.518308914,0.243771772,-0.711545951,0.599257081,0.944255978,4.594047794,6,4,3,4,4,21,195,25025981300,Census Tract 9813,7905,7114500,37.62242189,25025981300,2601.247534,271708.7616
196,7,196,25,025,050600,25025050600,506,Census Tract 506,G5020,169229,0,+42.3718877,-071.0372695,1821435.1,41.8144,2063,806,0175040,148030,0003895,0148030,0.169217534,0.065334994,0.169217534,25025050600,196,196,25,025,050600,25025050600,506,Census Tract 506,G5020,169229,0,+42.3718877,-071.0372695,1821435.1,41.8144,2063,806,0175040,148030,0003895,0148030,0.169217534,0.065334994,0.169217534,25025050600,1927.55003,169217.5337,1158,25025050600,0.169217534,0.790132117,25025050600,0,25025050600,0.771765663,0.6635476,0.740846216,0.143205858,0.347436941,0.043531326,0.062245728,0.970202622,839,66,0.134662327,0.069736842,4958.115047,390.0305043,0,0.434572664,0.648283157,0.583921888,0.688986981,0.088787632,0.298795769,0.039613507,0.051041497,0.902288439,4263.97894,0.105036615,0.06625,3.913150763,0.416878221,-0.624437552,0.279397884,0.955903458,4.940892774,6,4,3,4,4,21,196,25025981300,Census Tract 9813,7905,7114500,37.62242189,25025981300,1927.55003,169217.5337
197,5,197,25,025,050500,25025050500,505,Census Tract 505,G5020,114773,0,+42.3697766,-071.0339104,1235330,28.3593,1857,702,0175038,148028,0003894,0148028,0.11476637,0.044311366,0.11476637,25025050500,197,197,25,025,050500,25025050500,505,Census Tract 505,G5020,114773,0,+42.3697766,-071.0339104,1235330,28.3593,1857,702,0175038,148028,0003894,0148028,0.11476637,0.044311366,0.11476637,25025050500,1374.852762,114766.3703,1157,25025050500,0.11476637,0.851988271,25025050500,0,25025050500,0.548699643,0.579296277,0.606833248,0.143804182,0.12799592,0.117797042,0.059153493,0.908479139,743,69,0.058643549,0.121813031,6474.021945,601.2214189,0,0.468593549,0.4609077,0.509780724,0.564354921,0.089158593,0.110076492,0.107195309,0.048505864,0.844885599,5567.658873,0.045741968,0.11572238,2.807063751,-0.395506933,0.084617257,0.674062783,0.540694789,3.710931648,6,3,4,4,4,21,197,25025981300,Census Tract 9813,7905,7114500,37.62242189,25025981300,1374.852762,114766.3703
198,5,198,25,025,050400,25025050400,504,Census Tract 504,G5020,131979,0,+42.3682184,-071.0379018,1420513.59,32.6105,2372,1035,0175035,148025,0003893,0148025,0.13197056,0.050953914,0.13197056,25025050400,198,198,25,025,050400,25025050400,504,Census Tract 504,G5020,131979,0,+42.3682184,-071.0379018,1420513.59,32.6105,2372,1035,0175035,148025,0003893,0148025,0.13197056,0.050953914,0.13197056,25025050400,1701.171807,131970.5602,1156,25025050400,0.13197056,0.732008546,25025050400,0,25025050400,0.548039638,0.508401551,0.546747092,0.096510125,0.175786299,0.083153813,0.062473072,0.914155251,1095,101,0.102111159,0.132716049,8297.305086,765.3222043,0,0.4026047,0.460353296,0.447393365,0.508474795,0.059836277,0.151176217,0.07566997,0.051227919,0.850164384,7135.682374,0.079646704,0.126080247,2.466709492,-0.238327803,-0.04360454,1.148720428,0.578877519,3.912375097,6,3,3,5,4,21,198,25025051200,Census Tract 512,424,381600,35.66997943,25025051200,1701.171807,131970.5602
199,6,199,25,025,050300,25025050300,503,Census Tract 503,G5020,355328,364097,+42.3722392,-071.0434118,3824484.97,87.7981,2251,1041,0175032,148022,0003892,0148022,0.355307717,0.137184528,0.355307717,25025050300,199,199,25,025,050300,25025050300,503,Census Tract 503,G5020,355328,364097,+42.3722392,-071.0434118,3824484.97,87.7981,2251,1041,0175032,148022,0003892,0148022,0.355307717,0.137184528,0.355307717,25025050300,5599.235463,321389.7595,1155,25025050300,0.355307717,0.566959642,25025050300,0.025970593,25025050300,0.418752845,0.418297679,0.472462449,0.380063723,0.372325899,0.228038234,0.123350023,0.430505415,1108,120,0.049613109,0.312617702,3118.423682,337.7354169,-0.01532265,0.311827803,0.35175239,0.368101957,0.439390077,0.235639508,0.320200273,0.207514793,0.101147019,0.400370036,2681.844367,0.038698225,0.296986817,1.730622665,0.910532137,1.790309715,-0.199593287,-2.674594143,1.557277087,5,4,5,3,1,18,199,25025050101,Census Tract 501.01,321,288900,37.96535676,25025050101,5599.235463,321389.7595
200,6,200,25,025,050200,25025050200,502,Census Tract 502,G5020,243272,0,+42.3775778,-071.0357577,2618361.16,60.1093,5231,1834,0175027,148017,0003891,0148017,0.243254687,0.093920784,0.243254687,25025050200,200,200,25,025,050200,25025050200,502,Census Tract 502,G5020,243272,0,+42.3775778,-071.0357577,2618361.16,60.1093,5231,1834,0175027,148017,0003891,0148017,0.243254687,0.093920784,0.243254687,25025050200,2951.24739,243254.6868,1154,25025050200,0.243254687,0.667945945,25025050200,0,25025050200,0.683302752,0.576513761,0.66146789,0.129908257,0.294678899,0.069357798,0.041834862,0.909378293,1898,127,0.051192661,0.077648364,7802.521813,522.0865491,0,0.36737027,0.573974312,0.50733211,0.615165138,0.080543119,0.253423853,0.063115596,0.034304587,0.845721812,6710.168759,0.039930275,0.073765946,3.26945987,-0.022989271,-0.436546042,1.019896775,0.546743324,4.376564656,6,3,3,5,4,21,200,25025050101,Census Tract 501.01,321,288900,37.96535676,25025050101,2951.24739,243254.6868
201,6,201,25,025,040300,25025040300,403,Census Tract 403,G5020,280098,0,+42.3787347,-071.0633841,3014756.67,69.2093,3882,2037,0175007,147997,0003886,0147997,0.280081182,0.108139517,0.280081182,25025040300,201,201,25,025,040300,25025040300,403,Census Tract 403,G5020,280098,0,+42.3787347,-071.0633841,3014756.67,69.2093,3882,2037,0175007,147997,0003886,0147997,0.280081182,0.108139517,0.280081182,25025040300,2994.723522,280081.1824,1149,25025040300,0.280081182,0.666000459,25025040300,0,25025040300,0.046294075,0.12976733,0.093067882,0.184936436,0.111537539,0.064763732,0.028544015,0.933397683,2072,129,0.034300792,0.04,7397.855087,460.5807463,0,0.366300252,0.038887023,0.114195251,0.08655313,0.11466059,0.095922284,0.058934996,0.023406093,0.868059846,6362.155375,0.026754617,0.038,-0.903511915,-0.501818778,-0.678521937,0.914544608,0.708319739,-0.460988283,3,3,3,4,4,17,201,25025040100,Census Tract 401,288,259200,37.37931488,25025040100,2994.723522,280081.1824
202,4,202,25,025,040200,25025040200,402,Census Tract 402,G5020,143569,0,+42.3768529,-071.0567931,1545294.9,35.4751,1606,727,0175004,147994,0003885,0147994,0.143563173,0.055429829,0.143563173,25025040200,202,202,25,025,040200,25025040200,402,Census Tract 402,G5020,143569,0,+42.3768529,-071.0567931,1545294.9,35.4751,1606,727,0175004,147994,0003885,0147994,0.143563173,0.055429829,0.143563173,25025040200,2201.575816,143563.1733,1148,25025040200,0.143563173,0.611050299,25025040200,0,25025040200,0.246171299,0.242768009,0.305728871,0.350538854,0.264322178,0.094724901,0.068065797,0.848567531,733,88,0.068633012,0.145209581,5105.766214,612.9705686,0,0.336077664,0.206783891,0.213635848,0.28432785,0.21733409,0.227317073,0.08619966,0.055813953,0.789167804,4390.958944,0.053533749,0.137949102,0.428758717,0.450445887,0.092074474,0.317807903,0.137674455,1.426761435,4,4,4,4,4,20,202,25025040100,Census Tract 401,288,259200,37.37931488,25025040100,2201.575816,143563.1733
203,6,203,25,025,030500,25025030500,305,Census Tract 305,G5020,190734,292691,+42.3675368,-071.0519594,2052881.84,47.1277,2538,1656,0174997,147987,0003883,0147987,0.190719729,0.073637005,0.190719729,25025030500,203,203,25,025,030500,25025030500,305,Census Tract 305,G5020,190734,292691,+42.3675368,-071.0519594,2052881.84,47.1277,2538,1656,0174997,147987,0003883,0147987,0.190719729,0.073637005,0.190719729,25025030500,4114.599566,180863.8146,1146,25025030500,0.190719729,0.680788721,25025030500,0.048859271,25025030500,0.025283019,0.136603774,0.049433962,0.067169811,0.006037736,0.111320755,0.016226415,0.780365009,1589,141,0.000377358,0.051465798,8331.597401,739.304741,-0.02882697,0.374433797,0.021237736,0.120211321,0.045973585,0.041645283,0.005192453,0.101301887,0.01330566,0.725739459,7165.173765,0.00029434,0.048892508,-1.053070521,-1.152256103,-0.355903537,1.157630911,-0.321118154,-1.724717404,2,2,3,5,3,15,203,25025030400,Census Tract 304,125,112500,40.53202775,25025030400,4114.599566,180863.8146
204,8,204,25,025,081900,25025081900,819,Census Tract 819,G5020,433385,0,+42.3154742,-071.0896520,4664571.96,107.0838,3115,1397,0175209,148199,0003938,0148199,0.433354657,0.167318499,0.433354657,25025081900,204,204,25,025,081900,25025081900,819,Census Tract 819,G5020,433385,0,+42.3154742,-071.0896520,4664571.96,107.0838,3115,1397,0175209,148199,0003938,0148199,0.433354657,0.167318499,0.433354657,25025081900,3559.776019,433354.6575,1201,25025081900,0.433354657,0.141999275,25025081900,0,25025081900,0.311021171,0.185865504,0.255915318,0.320049813,0.738480697,0.119240349,0.130759651,0.849634065,1503,94,0.099626401,0.105990783,3468.290865,216.9124028,0,0.078099601,0.261257783,0.163561644,0.238001245,0.198430884,0.6350934,0.108508717,0.107222914,0.790159681,2982.730144,0.077708593,0.100691244,0.30866296,1.958640096,0.001522233,-0.108574197,0.144848942,2.305100035,4,5,4,3,4,20,204,25025980300,Census Tract 9803,2318,2086200,29.71649582,25025980300,3559.776019,433354.6575
205,9,205,25,025,081800,25025081800,818,Census Tract 818,G5020,373920,0,+42.3203184,-071.0800303,4024571.84,92.3915,2898,1388,0175205,148195,0003937,0148195,0.373896478,0.14436166,0.373896478,25025081800,205,205,25,025,081800,25025081800,818,Census Tract 818,G5020,373920,0,+42.3203184,-071.0800303,4024571.84,92.3915,2898,1388,0175205,148195,0003937,0148195,0.373896478,0.14436166,0.373896478,25025081800,3095.582983,373896.478,1200,25025081800,0.373896478,0.235381006,25025081800,0,25025081800,0.283018868,0.302196103,0.28580266,0.336529539,0.772656975,0.098669966,0.064027219,0.855862069,1450,92,0.068357563,0.077741408,3878.078787,246.0574127,0,0.129459553,0.237735849,0.26593257,0.265796474,0.208648314,0.664484998,0.089789669,0.05250232,0.795951724,3335.147757,0.053318899,0.073854337,0.61413542,1.830370783,-0.274432619,-0.001873542,0.186744199,2.354944241,4,5,3,3,4,19,205,25025080300,Census Tract 803,302,271800,37.27490234,25025080300,3095.582983,373896.478
